Link,Title, Price  
https://www.amazon.com//HP-Pavilion-Touchscreen-i7-1065G7-Quad-Core/dp/B0921P31PT/ref=sr_1_240?keywords=laptop&qid=1653585602&sr=8-240,"2022 Newest HP Notebook Laptop, 14"" HD Touchscreen, AMD Ryzen 3 3250U Processor, 16GB DDR4 RAM, 1TB PCIe NVMe SSD, Webcam, HDMI, USB Type-C, Wireless-AC Wi-Fi 5, Bluetooth, Windows 11 Home, Silver",$649.00 
https://www.amazon.com//HP-Pavilion-Touchscreen-i7-1165G7-Bluetooth/dp/B09T2VDGYX/ref=sr_1_299?keywords=laptop&qid=1653585614&sr=8-299,"2022 HP Pavilion 15.6"" FHD Touchscreen Laptop 11th Gen 4-Core Intel i7-1165G7 32GB DDR4 1TB NVMe SSD Iris Xe Graphics HDMI Webcam WiFi-6 Bluetooth Backlit Keyboard Windows 11 Pro w/ 32GB USB","$1,349.00 "
https://www.amazon.com//HP-Pavilion-Touchscreen-i7-1195G7-Bluetooth/dp/B09RJWXQS1/ref=sr_1_266?keywords=laptop&qid=1653585608&sr=8-266,"2022 HP Pavilion 15.6"" FHD Touchscreen Laptop 11th Gen 4-Core Intel i7-1195G7 32GB DDR4 1TB NVMe SSD Iris Xe Graphics HDMI Webcam WiFi-6 Bluetooth Backlit Keyboard Windows 11 Pro w/ 32GB USB","$1,349.00 "
https://www.amazon.com//HP-Pavilion-Touchscreen-i7-1195G7-Bluetooth/dp/B09XBTGWFT/ref=sr_1_128?keywords=laptop&qid=1653585581&sr=8-128,"2022 Newest HP Pavilion Business Laptop, 15.6"" FHD IPS Touchscreen, 11th Gen Intel i7-1195G7, 16GB RAM, 1TB PCIe SSD, GeForce MX350,Backlit Keyboard, Webcam, HDMI, WiFi, Bluetooth, Windows 11 Pro","$1,099.00 "
https://www.amazon.com//HP-Pavilion-Ultralight-Graphics-Bluetooth/dp/B09SLJH14S/ref=sr_1_217?keywords=laptop&qid=1653585597&sr=8-217,"2022 HP Pavilion Aero Ultralight Laptop 13.3"" WUXGA (1920 x 1200) IPS 8-Core AMD Ryzen 7 5800U 16GB DDR4 512GB NVMe SSD Radeon Graphics WiFi-6 Bluetooth Backlit Keyboard FP Reader Windows 10 Home",$789.00 
https://www.amazon.com//HP-Performance-Pavilion-15-Touchscreen/dp/B08PTH89J3/ref=sr_1_224?keywords=laptop&qid=1653585597&sr=8-224,"HP High Performance Pavilion 15 15.6"" FHD Touchscreen Laptop, 11th Gen Core i7-1165G7, WiFi-6, Backlit Keyboard, USB-C, HDMI, Iris Xe Graphics, 16GB RAM, 512GB PCIe SSD, Win 10, Fog Blue",$820.00 
https://www.amazon.com//HP-Processor-Bluetooth-Silmarils-Accessories/dp/B09YP3NH3Y/ref=sr_1_242?keywords=laptop&qid=1653585606&sr=8-242,"2022 HP 14-inch Diagonal HD Laptop PC, Intel Celeron N4120 Processor, Intel UHD Graphics 600, 4GB RAM, 64GB eMMC, 802.11ac, Bluetooth, HDMI, Windows 11 Home, W/ Silmarils Accessories (Rose Gold)",$239.00 
https://www.amazon.com//HP-Processor-Micro-Edge-Long-Lasting-15-ef2024nr/dp/B09J1PS4TG/ref=sr_1_291?keywords=laptop&qid=1653585614&sr=8-291,"HP 15 Laptop, AMD Ryzen 3 3250U Processor, 8 GB RAM, 256 GB SSD Storage, 15.6-inch HD Micro-Edge Display, Windows 10 Home, Long-Lasting Battery, HP Fast Charge, 720p Webcam (15-ef2024nr)",$456.72 
https://www.amazon.com//HP-Storage-Touchscreen-Microsoft-14-fq0040nr/dp/B08CM17RPZ/ref=sr_1_16?keywords=laptop&qid=1653585547&sr=8-16,"HP 14 Laptop, AMD 3020e, 4 GB RAM, 64 GB eMMC Storage, 14-inch HD Touchscreen, Windows 10 Home in S Mode, Long Battery Life, Microsoft 365, (14-fq0040nr, 2020)",$229.00 
https://www.amazon.com//HP-Storage-Touchscreen-Microsoft-14-fq0050nr/dp/B08CM6Q55C/ref=sr_1_14?keywords=laptop&qid=1653585547&sr=8-14,"HP 14 Laptop, AMD 3020e, 4 GB RAM, 64 GB eMMC Storage, 14-inch HD Touchscreen, Windows 10 Home in S Mode, Long Battery Life, Microsoft 365, (14-fq0050nr, 2020)",$209.99 
https://www.amazon.com//HP-Touchscreen-Computer-Quard-Core-Bluetooth/dp/B08BMLZKL2/ref=sr_1_195?keywords=laptop&qid=1653585595&sr=8-195,"2020 HP 15.6"" Touchscreen Laptop Computer/ 10th Gen Intel Quard-Core i5 1035G1 up to 3.6GHz/ 12GB DDR4 RAM/ 256GB PCIe SSD/ 802.11ac WiFi/ Bluetooth 4.2/ USB 3.1 Type-C/ HDMI/ Silver/ Windows 10 Home",$531.60 
https://www.amazon.com//HP-Touchscreen-i7-1165G7-Graphics-Accessories/dp/B09W8CYJ2V/ref=sr_1_186?keywords=laptop&qid=1653585592&sr=8-186,2022 Newest HP 17.3 HD+ Touchscreen Laptop Intel 4-Core i7-1165G7 Intel Iris Xe Graphics 16GB RAM DDR4 1TB NVMe SSD HDMI WiFi AX BT5.0 USB-C Backlit Keyboard Webcam Windows 10 Home w/ RE Accessories,"$1,199.99 "
https://www.amazon.com//HP-Touchscreen-i7-1165G7-Processor-Fingerprint/dp/B09R5SKVTQ/ref=sr_1_287?keywords=laptop&qid=1653585611&sr=8-287,"Newest HP 15t Business Laptop, 15.6’’ Full HD Touchscreen, Intel Core i7-1165G7 Processor, 32GB RAM, 512GB SSD, Backlit Keyboard, Fingerprint Reader, Wi-Fi 6, Webcam, HDMI, Windows 11 Pro, Silver","$1,079.00 "
https://www.amazon.com//HP-Touchscreen-Portable-Microsoft-14-dq0070nr/dp/B0949SGBF8/ref=sr_1_5?keywords=laptop&qid=1653585547&sr=8-5,"HP 14 Laptop, Intel Celeron N4020, 4 GB RAM, 64 GB Storage, 14-inch HD Touchscreen, Windows 10 Home, Thin & Portable, 4K Graphics, One Year of Microsoft 365 (14-dq0070nr, 2021, Pale Rose Gold)",$299.00 
https://www.amazon.com//HP-X360-Convertible-Touch-Screen-i3-1005G1/dp/B08CDTP2Q1/ref=sr_1_270?keywords=laptop&qid=1653585608&sr=8-270,"HP 2020 Newest Pavilion X360 2-in-1 Convertible 14"" HD Touch-Screen Laptop, 10th Gen Intel Core i3-1005G1, 8GB Ram, 128GB Ssd, Wifi, Webcam, Win 10 S",$487.00 
https://www.amazon.com//Hyundai-Laptop-Performance-Business-Student/dp/B095G15SBJ/ref=sr_1_166?keywords=laptop&qid=1653585589&sr=8-166,Hyundai | 14 Inch Laptop | High Performance Business and Student Notebook | 4GB RAM - 128GB SSD Storage | Intel N4020 | Windows 10 Home S | Expandable Storage | WiFi & Bluetooth | Grey,$239.99 
https://www.amazon.com//Intel-Celeron-N4020-14-Inch-Laptop/dp/B09YRY6QCX/ref=sr_1_93?keywords=laptop&qid=1653585574&sr=8-93,Asus E410 Intel Celeron N4020 4GB 64GB 14-Inch HD LED Win 10 Laptop (Star Black),$249.90 
https://www.amazon.com//Lenovo-Anti-glare-Widescreen-Processor-Wireless-AC/dp/B07XZLP557/ref=sr_1_275?keywords=laptop&qid=1653585611&sr=8-275,"2022 Newest Lenovo Ideapad 3 Laptop, 15.6"" HD Touchscreen, 11th Gen Intel Core i3-1115G4 Processor, 12GB DDR4 RAM, 512GB PCIe NVMe SSD, HDMI, Webcam, Wi-Fi 5, Bluetooth, Windows 11 Home, Almond",$507.00 
https://www.amazon.com//Lenovo-Chromebook-Convertible-11-6-Inch-81HY0000US/dp/B07GM2J11Q/ref=sr_1_27?keywords=laptop&qid=1653585561&sr=8-27,"Lenovo Chromebook C330 2-in-1 Convertible Laptop, 11.6"" HD Display, MediaTek MT8173C, 4GB RAM, 64GB Storage, Chrome OS, Blizzard White",$294.07 
https://www.amazon.com//Lenovo-Chromebook-MediaTek-Processor-81JW0000US/dp/B07GLV1VC7/ref=sr_1_29?keywords=laptop&qid=1653585561&sr=8-29,"Lenovo Chromebook S330 Laptop, 14-Inch FHD Display, MediaTek MT8173C, 4GB RAM, 64GB Storage, Chrome OS",$198.26 
https://www.amazon.com//Lenovo-Chromebook-Processor-Graphics-82C10004US/dp/B08523MMRX/ref=sr_1_265?keywords=laptop&qid=1653585608&sr=8-265,"Lenovo Chromebook 3 14"" Laptop, 14.0"" HD (1366 x 768) Display, Intel Celeron N4020 Processor, 4GB LPDDR4, 32GB SSD, Intel UHD Graphics 600, Chrome OS, 82C10004US, Platinum Grey",$178.00 
https://www.amazon.com//Lenovo-Display-Processor-Storage-82JW00BDUS/dp/B09BDGD2TZ/ref=sr_1_7?keywords=laptop&qid=1653585547&sr=8-7,"Lenovo - Legion 5 - Gaming Laptop - 15.6"" FHD Display - AMD Ryzen 7 5800H - 16GB RAM - 512GB Storage - NVIDIA GeForce RTX 3050Ti - Windows 11 Home - Phantom Blue",$993.14 
https://www.amazon.com//Lenovo-Display-Storage-GeForce-Windows/dp/B09YVTKGSH/ref=sr_1_221?keywords=laptop&qid=1653585597&sr=8-221,"Lenovo Legion 5 Gaming Laptop, 15.6"" FHD Display, AMD Ryzen 7 5800H, 16GB RAM, 1TB SSD Storage, NVIDIA GeForce RTX 3050Ti, Windows 10H, Phantom Blue","$1,325.99 "
https://www.amazon.com//Lenovo-i7-1165G7-1920x1080-Fingerprint-Bluetooth/dp/B09KS9Y9TC/ref=sr_1_245?keywords=laptop&qid=1653585606&sr=8-245,"Lenovo ThinkPad E15 G2 Home & Business Laptop (Intel i7-1165G7 4-Core, 32GB RAM, 2TB PCIe SSD, Intel Iris Xe, 15.6"" Full HD (1920x1080), Fingerprint, WiFi, Bluetooth, Webcam, Win 11 Pro) with Hub","$2,299.00 "
https://www.amazon.com//Lenovo-i7-1165G7-Processor-Graphics-82A6000BUS/dp/B08Z9T5HNM/ref=sr_1_158?keywords=laptop&qid=1653585587&sr=8-158,"Lenovo IdeaPad Slim 7i 14.0"" Laptop, 14.0"" FHD (1920 x 1080), Intel Core i7-1165G7 Processor, 8GB DDR4 RAM, 512GB NVMe SSD Storage, Intel Iris X Graphics, Windows 10 Home, 82A6000BUS, Slate Grey","$1,049.99 "
https://www.amazon.com//Lenovo-IdeaPad-14ITL05-82FE00MEUS-Notebook/dp/B09BMHSMBF/ref=sr_1_86?keywords=laptop&qid=1653585574&sr=8-86,"Lenovo IdeaPad 5 14ITL05 82FE00MEUS 14"" Notebook - Full HD - 1920 x 1080 - Intel Core i5 11th Gen i5-1135G7 Quad-core (4 Core) 2.40 GHz - 16 GB RAM - 512 GB SSD - Graphite Gray",$709.99 
https://www.amazon.com//Lenovo-IdeaPad-ComputerAMD-A6-9220e-Microsoft/dp/B081GMHQLR/ref=sr_1_284?keywords=laptop&qid=1653585611&sr=8-284,"2020 Lenovo IdeaPad Laptop ComputerAMD A6-9220e 1.6GHz 4GB Memory 64GB eMMC Flash Memory 14"" AMD Radeon R4 AC WiFi Microsoft Office 365 Platinum Gray Windows 10 Home",$299.99 
https://www.amazon.com//Lenovo-IdeaPad-Display-GeForce-82K200UTUS/dp/B09BDFTX65/ref=sr_1_2?keywords=laptop&qid=1653585547&sr=8-2,"Lenovo - 2021 - IdeaPad 3 - Gaming Laptop - 15.6"" FHD Display - AMD Ryzen 5 5600H - 8GB RAM - 256GB Storage - NVIDIA GeForce GTX 1650 - Windows 11 Home",$648.10 
https://www.amazon.com//Lenovo-IdeaPad-Display-Processor-82K20015US/dp/B08YKHGKTV/ref=sr_1_193?keywords=laptop&qid=1653585595&sr=8-193,"Lenovo IdeaPad Gaming 3 15 Laptop, 15.6"" FHD Display, AMD Ryzen 5 5600H, NVIDIA GeForce GTX 1650, 8GB RAM, 256GB Storage, Windows 10H",$656.00 
https://www.amazon.com//Lenovo-IdeaPad-Gaming-Laptop-GeForce/dp/B08N5TQD6M/ref=sr_1_239?keywords=laptop&qid=1653585602&sr=8-239,Lenovo - IdeaPad L340 15 Gaming Laptop - Intel Core i5 - 8GB Memory - NVIDIA GeForce GTX 1650 - 256GB Solid State Drive - Black,$691.99 
https://www.amazon.com//Lenovo-IdeaPad-i5-1035G1-15-6-inch-Screen/dp/B08NXSJVCR/ref=sr_1_31?keywords=laptop&qid=1653585561&sr=8-31,Lenovo IdeaPad 3 Intel i5-1035G1 Quad Core 12GB RAM 256GB SSD 15.6-inch Touch Screen Laptop,$535.46 
https://www.amazon.com//Lenovo-IdeaPad-i5-1135G7-Graphics-Fingerprint/dp/B09TB1KX4S/ref=sr_1_102?keywords=laptop&qid=1653585578&sr=8-102,"2022 Lenovo IdeaPad 5i 14"" FHD IPS 300 nits LCD Laptop 11th Gen 4-Core Intel i5-1135G7 Iris Xe Graphics 16GB DDR4 512GB NVMe SSD HDMI WIFI AX USB-C Backlit KB Fingerprint Windows 11 Home w/RE 32GB USB",$829.99 
https://www.amazon.com//Lenovo-IdeaPad-i5-1135G7-Touchscreen-Laptop/dp/B09KWGHCLK/ref=sr_1_45?keywords=laptop&qid=1653585564&sr=8-45,Lenovo IdeaPad 3 Intel Core i5-1135G7 12GB 256GB SSD 15.6 FHD Touchscreen Laptop,$537.95 
https://www.amazon.com//Lenovo-Ideapad-i5-9300H-Processor-81LK00HDUS/dp/B07VC55LF5/ref=sr_1_181?keywords=laptop&qid=1653585592&sr=8-181,"Lenovo Ideapad L340 Gaming Laptop, 15.6 Inch FHD (1920 X 1080) IPS Display, Intel Core i5-9300H Processor, 8GB DDR4 RAM, 512GB Nvme SSD, NVIDIA GeForce GTX 1650, Windows 10, 81LK00HDUS, Black",$681.00 
https://www.amazon.com//Lenovo-IdeaPad-Laptop-i5-1035G1-Platinum/dp/B08W4PJC8J/ref=sr_1_101?keywords=laptop&qid=1653585578&sr=8-101,"Lenovo IdeaPad 3 Laptop 10th Gen i5-1035G1, 14"" HD 1080p, 8GB DDR4, 512GB SSD Win 10 Home- Platinum Grey",$439.00 
https://www.amazon.com//Lenovo-IdeaPad-Lightweight-Pentium-Windows/dp/B09P19C9Z5/ref=sr_1_19?keywords=laptop&qid=1653585561&sr=8-19,"Lenovo IdeaPad 3i 15.6"" FHD Lightweight Laptop (Intel Pentium Gold 7505, 4GB RAM, 128GB SSD, Windows 11)",$319.95 
https://www.amazon.com//Lenovo-IdeaPad-Processor-Graphics-81VU0079US/dp/B08YKHYCPW/ref=sr_1_23?keywords=laptop&qid=1653585561&sr=8-23,"Lenovo IdeaPad 1 14 Laptop, 14.0"" HD Display, Intel Celeron N4020, 4GB RAM, 64GB Storage, Intel UHD Graphics 600, Win 10 in S Mode, Ice Blue",$229.89 
https://www.amazon.com//Lenovo-IdeaPad-Processor-Graphics-81W0003QUS/dp/B0862269YP/ref=sr_1_26?keywords=laptop&qid=1653585561&sr=8-26,"Lenovo IdeaPad 3 14"" Laptop, 14.0"" FHD 1920 x 1080 Display, AMD Ryzen 5 3500U Processor, 8GB DDR4 RAM, 256GB SSD, AMD Radeon Vega 8 Graphics, Narrow Bezel, Windows 10, 81W0003QUS, Abyss Blue",$518.00 
https://www.amazon.com//Lenovo-Legion-pro-Display-GeForce/dp/B01L4I438G/ref=sr_1_126?keywords=laptop&qid=1653585581&sr=8-126,"2022 Newest Lenovo Legion 5 pro Gaming Laptop, 16"" 165Hz QHD IPS Display, AMD Ryzen 7 5800H (8 Core) 3.20 GHz, NVIDIA GeForce RTX 3060 6GB GDDR6, Windows 11H, Storm Gray (32GB RAM | 1TB NVMe, RTX3060)","$1,598.88 "
https://www.amazon.com//Lenovo-Processor-Graphics-81W10094US-Business/dp/B0872K4XCJ/ref=sr_1_292?keywords=laptop&qid=1653585614&sr=8-292,"Lenovo IdeaPad 3 15 Laptop, 15.6"" HD Display, AMD Ryzen 3 3250U, 4GB RAM, 128GB Storage, AMD Radeon Vega 3 Graphics, Windows 10 in S Mode",$423.00 
https://www.amazon.com//Lenovo-Processor-Graphics-82HU00JWUS-Graphite/dp/B09BG96KFJ/ref=sr_1_174?keywords=laptop&qid=1653585589&sr=8-174,"Lenovo Flex 5 Laptop, 14.0"" FHD Touch Display, AMD Ryzen 5 5500U, 16GB RAM, 256GB Storage, AMD Radeon Graphics, Windows 11 Home",$599.99 
https://www.amazon.com//Lenovo-T15g-Workstation-i9-10885H-Thunderbolt/dp/B09B28TV4Q/ref=sr_1_28?keywords=laptop&qid=1653585561&sr=8-28,"2022 Lenovo ThinkPad T15g 15.6"" UHD 4K Workstation Business Laptop (Intel 8-Core Xeon W-10885M, 64GB RAM, 1TB PCIe SSD, RTX 2080S Max-Q Graphics) Backlit, 2 x Thunderbolt, Win 10 Pro + IST Cable","$3,499.99 "
https://www.amazon.com//Lenovo-ThinkBook-20YA002HUS-Touchscreen-Notebook/dp/B09KMDXNNH/ref=sr_1_200?keywords=laptop&qid=1653585595&sr=8-200,"Lenovo ThinkBook 13s G3 ACN 20YA002HUS 13.3"" Touchscreen Notebook - QHD - 2560 x 1600 - AMD 5600U Hexa-core (6 Core) 2.30 GHz - 8 GB RAM - 256 GB SSD - Mineral Gray",$479.99 
https://www.amazon.com//Lenovo-ThinkBook-ACL-21A2009FUS-Notebook/dp/B09CQ9N69V/ref=sr_1_261?keywords=laptop&qid=1653585608&sr=8-261,"Lenovo ThinkBook 14 G3 ACL 21A2009FUS 14"" Notebook - Full HD - 1920 x 1080 - AMD Ryzen 3 5300U Quad-core (4 Core) 2.60 GHz - 16 GB RAM - 256 GB SSD - Mineral Gray",$764.95 
https://www.amazon.com//Lenovo-ThinkBook-i7-1165G7-Graphics-Thunderbolt/dp/B09LTN9HTM/ref=sr_1_257?keywords=laptop&qid=1653585608&sr=8-257,"2022 Lenovo ThinkBook 13s Gen2 Laptop 13.3"" WQXGA IPS 300 nits Intel 4-Core i7-1165G7 16GB LPDDR4 512GB NVMe SSD Iris Xe Graphics HDMI Backlit Keyboard WiFi AX Thunderbolt Windows 11 Pro w/RE 32GB USB",$999.00 
https://www.amazon.com//Lenovo-ThinkPad-i7-1165G7-Fingerprint-Professional/dp/B09WJK4998/ref=sr_1_49?keywords=laptop&qid=1653585567&sr=8-49,"Lenovo ThinkPad E15 Gen2 Business Laptop, 15.6"" Full HD Screen, Intel Core i7-1165G7 Processor, 32GB RAM, 1TB SSD, Backlit Keyboard, Wi-Fi 6, Fingerprint Reader, Windows 11 Professional, Black","$1,349.00 "
https://www.amazon.com//Lenovo-Touchscreen-i3-1115G4-Bluetooth-Fingerprint/dp/B09MR3FKL4/ref=sr_1_218?keywords=laptop&qid=1653585597&sr=8-218,"2022 Newest Lenovo Ideapad 3i Laptop, 15.6” FHD 1080P Touchscreen, Intel Core i3-1115G4, 8GB DDR4 RAM, 256GB PCIe SSD, HDMI, WiFi, Bluetooth, HD Webcam, Fingerprint Reader, Windows 11 Home, Sand",$509.99 
https://www.amazon.com//Lenovo-Touchscreen-i7-1165G7-Keyboard-Fingerprint/dp/B08W54YSPW/ref=sr_1_62?keywords=laptop&qid=1653585567&sr=8-62,"Lenovo IdeaPad 5 15.6"" FHD IPS Touchscreen Laptop | 11th Gen Intel Core i7-1165G7 | 12GB RAM | 512GB SSD | Backlit Keyboard | Fingerprint Reader | Windows 10",$789.00 
https://www.amazon.com//Lenovo-Yoga-9i-Touchscreen-Thunderbolt/dp/B08XK1HZ66/ref=sr_1_298?keywords=laptop&qid=1653585614&sr=8-298,"Lenovo Yoga 9i 14 2-in-1 14"" Touchscreen Laptop 4K UHD (3840x2160) IPS 500Nits Intel Evo Platform Core i7-1185G7 Webcam Wi-Fi 6 USB-C Thunderbolt 4 Iris Xe Graphics 16GB 512GB PCIe SSD Lenovo Pen","$1,487.00 "
https://www.amazon.com//LG-Gram-15Z90P-Ultra-Lightweight-Thunderbolt/dp/B0942BQLLY/ref=sr_1_37?keywords=laptop&qid=1653585564&sr=8-37,"LG Gram 15Z90P – 15.6"" Full HD IPS (1920x1080) Ultra-Lightweight Laptop, with 11th Gen Intel Core i5-1135G7 CPU, 8GB RAM, 512GB SSD, Up to 21 Hour Battery, Thunderbolt 4, Black – 2021",$936.00 
https://www.amazon.com//LG-Gram-16T90P-Lightweight-Thunderbolt/dp/B08SZ95TK4/ref=sr_1_12?keywords=laptop&qid=1653585551&sr=8-12,"LG Gram 16T90P - 16"" WQXGA (2560x1600) 2-in-1 Lightweight Touch Display Laptop, Intel evo with 11th gen Core i7 1165G7 CPU , 16GB RAM, 2TB SSD, 21 Hours Battery, Thunderbolt 4, Silver - 2021","$1,999.00 "
https://www.amazon.com//LG-Laptop-Ultra-Lightweight-Ultra-Portable-Battery/dp/B08YDLCXR4/ref=sr_1_98?keywords=laptop&qid=1653585578&sr=8-98,"LG Gram 17Z90P Laptop 17"" IPS Ultra-Lightweight, (2560 x 1600), Intel Evo 11th gen Core i7, 16GB RAM, 2TB SSD, Upgradeable Windows 10 Home, Alexa Built-in, 2X USB-C, HDMI, USB-A - Black","$1,625.49 "
https://www.amazon.com//Microsoft-Surface-Laptop-13-5-Touch-Screen/dp/B08YX4NVCK/ref=sr_1_95?keywords=laptop&qid=1653585574&sr=8-95,Microsoft Surface Laptop 4 13.5” Touch-Screen – Intel Core i5 - 8GB - 512GB Solid State Drive  Matte Black,$826.49 
https://www.amazon.com//Microsoft-Surface-Laptop-13-5-Touch-Screen/dp/B08YX6976Q/ref=sr_1_66?keywords=laptop&qid=1653585570&sr=8-66,Microsoft Surface Laptop 4 13.5” Touch-Screen – Intel Core i5 - 8GB - 512GB Solid State Drive- Ice Blue,$813.99 
https://www.amazon.com//Microsoft-Surface-Laptop-13-5-Touch-Screen/dp/B09D62V4SN/ref=sr_1_155?keywords=laptop&qid=1653585587&sr=8-155,Microsoft Surface Laptop 4 13.5” Touch-Screen – Intel Core i5 - 16GB - 512GB Solid State Drive (Latest Model) - Windows 10 Pro - Matte Black,"$1,833.42 "
https://www.amazon.com//Microsoft-Surface-Laptop-Touch-Screen/dp/B09MZQ7VJK/ref=sr_1_69?keywords=laptop&qid=1653585570&sr=8-69,"Microsoft Surface Laptop 4 15"" Touch Screen - Intel Core i7 - 16GB - 512GB with Windows 11 (Latest Model) - Black","$1,799.99 "
https://www.amazon.com//Microsoft-Surface-Laptop-Touchscreen-Sandstone/dp/B08GZLYB6Q/ref=sr_1_140?keywords=laptop&qid=1653585584&sr=8-140,"Microsoft Surface Laptop Go - 12.4"" Touchscreen - Intel Core i5 - 8GB Memory - 256GB SSD - Sandstone",$633.95 
https://www.amazon.com//Microsoft-Touchscreen-Quad-Core-i5-1035G1-Bluetooth/dp/B08LF3ZQBL/ref=sr_1_222?keywords=laptop&qid=1653585597&sr=8-222,"Microsoft Surface Laptop Go 12.4"" Touchscreen Laptop PC, Intel Quad-Core i5-1035G1, 4GB RAM, 64GB eMMC, Webcam, Win 10, Bluetooth, Online Class Ready - Platinum",$456.25 
https://www.amazon.com//MSI-9SCX-005-Gaming-i5-9300H-GTX1650/dp/B0843JCV17/ref=sr_1_199?keywords=laptop&qid=1653585595&sr=8-199,"MSI GF63 THIN 9SCX-005 15. 6"" FHD Gaming Laptop Intel Core i5-9300H GTX1650 8GB 256GB NVMe SSD Win10",$663.00 
https://www.amazon.com//MSI-Creator-17-i7-11800H-B11UH-238/dp/B096DC17CX/ref=sr_1_271?keywords=laptop&qid=1653585608&sr=8-271,"MSI Creator 17 17.3"" UHD HDR1000 Mini LED Creator Laptop Intel Core i7-11800H RTX3080 32GB 1TB NVMe SSD Win10PRO VR Ready (B11UH-238)","$3,077.44 "
https://www.amazon.com//MSI-Creator-17-Professional-Laptop/dp/B098WRVRH4/ref=sr_1_262?keywords=laptop&qid=1653585608&sr=8-262,"MSI Creator 17 Professional Laptop: 17.3"" UHD 120Hz 100% AdobeRGB Display, Intel Core i7-11800H, NVIDIA GeForce RTX 3060, 16GB RAM, 512GB NVME SSD, Thunderbolt 4, Win10, Core Black (B11UE-471)","$1,815.44 "
https://www.amazon.com//MSI-Crosshair-17-Generation-Octa-core/dp/B09NBQLFQ9/ref=sr_1_204?keywords=laptop&qid=1653585595&sr=8-204,MSI Crosshair 17 Gaming Laptop 17.3” FHD IPS 144Hz (72% NTSC) 11th Generation Intel Octa-core i7-11800H 32GB RAM 1TB SSD GeForce RTX 3050 Ti 4GB USB-C Backlit Keyboard Win10 + HDMI Cable,"$1,499.00 "
https://www.amazon.com//MSI-Crosshair17-i7-11800H-RTX3060-512GBNVMe/dp/B095BV649X/ref=sr_1_77?keywords=laptop&qid=1653585570&sr=8-77,"MSI Crosshair17 17.3"" 144Hz FHD Gaming Laptop Intel Core i7-11800H RTX3060 16GB 512GBNVMe SSD Win10","$1,379.97 "
https://www.amazon.com//MSI-Gaming-i7-11800H-Backlit-Accessories/dp/B09W8NC9JQ/ref=sr_1_216?keywords=laptop&qid=1653585597&sr=8-216,"MSI GP66 Gaming Laptop, Core i7-11800H 8 Core Tiger Lake, 4.6GHz, GF RTX 3070 130W,15.6"" FHD 1920 x 1080, 240 Hz, Wi-Fi 6, BT 5.2, Backlit KB, Win 11, W/Accessories(16GB RAM|1TB PCIe SSD)","$1,689.99 "
https://www.amazon.com//MSI-GF63-Thin-10SCXR-222-i5-10300H/dp/B08YRZ2LLJ/ref=sr_1_99?keywords=laptop&qid=1653585578&sr=8-99,"MSI Computer GF63, NVIDIA GeForce GTX 1650 Graphics, 15.6"" 8GB 256GB Intel Core i5-10300H X4 2.5GHz Win10, Black",$644.06 
https://www.amazon.com//MSI-GF65-Thin-i7-10750H-10SDR-1273/dp/B095XDX3D6/ref=sr_1_119?keywords=laptop&qid=1653585581&sr=8-119,"MSI GF65 Thin 15.6"" 120Hz FHD Gaming Laptop Intel Core i7-10750H, GTX 1660Ti, 8GB Memory, 512GB NVMe SSD, Win10 (10SDR-1273)",$845.00 
https://www.amazon.com//MSI-GL66-Gaming-Laptop-i7-11800H/dp/B09127DDVT/ref=sr_1_9?keywords=laptop&qid=1653585547&sr=8-9,"MSI Pulse GL66 Gaming Laptop: 15.6"" 144Hz FHD 1080p Display, Intel Core i7-11800H, NVIDIA GeForce RTX 3070, 16GB, 512GB SSD, Win10, Black (11UGK-001)","$1,274.48 "
https://www.amazon.com//MSI-GP66-Leopard-Gaming-Laptop/dp/B092RY36ZL/ref=sr_1_269?keywords=laptop&qid=1653585608&sr=8-269,"MSI GP66 Leopard Gaming Laptop: 15.6"" 144Hz FHD 1080p Display, Intel Core i7-11800H, NVIDIA GeForce RTX 3070, 16GB, 512GB SSD, Win10, Black (11UG-050)","$1,649.99 "
https://www.amazon.com//MSI-GP76-Leopard-Gaming-Laptop/dp/B095C1YRWN/ref=sr_1_112?keywords=laptop&qid=1653585578&sr=8-112,"MSI GP76 Leopard Gaming Laptop: 17.3"" 240Hz IPS-Level Display, Intel Core i7-11800H, NVIDIA GeForce RTX 3070, 16GB, 1TB SSD, Win10, Black (11UG-076)","$1,749.00 "
https://www.amazon.com//MSI-GS75-Stealth-10SE-620-i7-10875H/dp/B08965WD75/ref=sr_1_106?keywords=laptop&qid=1653585578&sr=8-106,"MSI GS75 Stealth Gaming Laptop: 17.3"" 240Hz Display, Intel Core i7-10875H, NVIDIA GeForce RTX 2060, 16GB RAM, 512GB NVMe SSD, Win10 Pro, Black (10SE-620)","$1,429.99 "
https://www.amazon.com//MSI-i5-10300H-Processor-Wireless-AC-Bluetooth/dp/B08FF358SW/ref=sr_1_253?keywords=laptop&qid=1653585606&sr=8-253,"MSI GF75 Thin Gaming Laptop, 17.3"" FHD 120Hz IPS Screen,Intel Core i5-10300H Processor Up to 4.50 GHz, NVIDIA GTX 1650 Graphics, 8GB RAM,512GB PCIe SSD, Webcam,Wireless-AC,Bluetooth,Win10 Home,Black",$896.00 
